,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,Total Investment Costs
33,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,4,0,0,8,0,0,0,1,0,0,0,0,248557737.19580042,96964411.81043658,267200000.0,10481.513237093346,0.019596609702125373,364174893.3236737
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3758371727.912117,46950398.599267125,0.0,0.0,3.989788352995333,46950398.599267125
35,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,2,1,0,0,0,419680126.0020447,55116141.09116982,382500000.0,14697.174560815609,0.040799469179409575,437630838.2657307
36,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,0,5,0,0,4,0,0,0,6,0,3,0,0,26514954.041134834,128751466.51420382,636900000.0,956.5083321418449,0.003857595454353887,765652423.0225359
37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,7,0,0,6,0,0,2,2,0,0,0,0,463895020.9145061,180605369.4654835,30700000.0,0.0,0.3647988476219113,211305369.4654835
38,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,369129120.23778874,31530112.67088316,503700000.0,0.0,0.24803204214933405,535230112.6708832
39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4546869843.3349085,30518832.761027623,61400000.0,62954.83156850995,0.32624176005977595,91981787.59259613
40,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,1,0,0,0,322239126.1577928,84102753.06681934,297900000.0,0.0,0.29097620445078876,382002753.0668193
41,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2393113664.1742253,6320800.309666242,176700000.0,94859.32487500142,0.30364512136041527,183115659.63454124
42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3764440116.6509604,43763672.7804164,30700000.0,0.0,3.7745150355120067,74463672.7804164
43,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,2,1,1,0,0,0,482001578.98828614,103147651.97526671,146000000.0,21426.691153323023,0.03865099687214306,249169078.66642
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,3,0,0,4,0,0,7,0,190553552.381522,220426304.93744656,0.0,0.0,0.14791316775290436,220426304.93744656
45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5854582357.332956,6320800.309666242,61400000.0,114131.49821020823,0.5144144355676684,67834931.80787645
46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4123397641.4100056,35266804.137615845,30700000.0,46774.099748861285,0.2572805373427792,66013578.23736471
47,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1289530255.9798603,33236589.885058213,146000000.0,24878.02815562911,0.434132754733895,179261467.91321385
48,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,3,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,368294085.54258347,38989837.54108454,759800000.0,15890.334338198372,0.028286380894678612,798805727.8754227
49,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,0,5,1,0,0,0,259524693.74007648,133305040.17673726,236500000.0,0.0,0.17657551143239353,369805040.17673725
50,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,4,0,0,1,2,2,0,3,0,389740203.7181688,152083466.82234526,146000000.0,7333.863452197104,0.1139649983011275,298090800.68579745
51,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3077626400.055336,15063068.18035096,146000000.0,0.0,3.350068080518155,161063068.18035096
52,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2364434388.045433,22403857.762533523,261300000.0,0.0,2.5174097098727684,283703857.76253355
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,2267320851.3255014,41577188.17503481,84600000.0,70574.15631414118,0.3277923282940153,126247762.33134896
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,7,0,0,1,2,0,7,0,0,89289592.8657083,226502605.66353774,0.0,0.0,0.11403088848511003,226502605.66353774
55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,1579971585.8808112,38290267.756276876,115300000.0,50411.118785090584,0.21504635057732638,153640678.87506196
56,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,3,0,0,4,0,0,2,0,0,0,1,0,106662552.29711078,139310274.50526398,388400000.0,1950.9250207227146,0.0409545139805833,527712225.4302847
57,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1476470157.9851885,12857587.774250694,297900000.0,46762.42847555994,0.23302986732863243,310804350.20272624
58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3340025634.022835,56553157.435875535,30700000.0,0.0,3.5661860593304198,87253157.43587554
59,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,2,0,0,4,0,0,2,4,0,0,0,0,102451675.13056365,86922977.60717502,983500000.0,0.0,0.07185536455321405,1070422977.607175
60,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1470433953.7348087,12857587.774250694,419100000.0,46618.50150960953,0.23207830836118468,432004206.2757603
61,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2360923619.2541013,28488618.508469995,267200000.0,0.0,2.490862374486974,295688618.50847
62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3049187685.424203,56553157.435875535,61400000.0,0.0,3.337559966603661,117953157.43587554
63,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,369129120.23778874,30518832.761027623,636900000.0,12645.536176236375,0.03720480632240012,667431478.2972038
64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2596436120.3255267,37719598.02837785,115300000.0,0.0,2.6118445344604395,153019598.02837786
65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6467695857.92375,6320800.309666242,30700000.0,67158.78864868221,1.7838537269647805,37087959.098314926
66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3470731814.9670596,50462702.48949861,61400000.0,60532.69743922031,1.2751923154627938,111923235.18693784
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3739645666.1087017,16925244.491970196,84600000.0,144168.4963468364,0.4772670244457089,101669412.98831703
68,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,3,0,0,7,0,0,0,4,1,0,0,0,125326899.14940593,98989505.79339285,388400000.0,3710.2631950892014,0.011925621666254667,487393216.05658793
69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3368620049.1230397,6320800.309666242,115300000.0,0.0,3.578838078501498,121620800.30966625
70,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,5,0,0,0,3,737906676.6334692,76917724.56832561,146000000.0,15060.280162951225,0.17106133671819732,222932784.84848857
71,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2935723528.273956,26620087.93698693,146000000.0,0.0,3.179909357050466,172620087.93698692
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,3538481431.020611,39642595.51689799,84600000.0,136321.67989400466,0.44824845409356096,124378917.19679199
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6721185859.564632,8453407.696608048,0.0,0.0,5.1650795595468555,8453407.696608048
74,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5386938191.908298,26620087.93698693,61400000.0,0.0,3.726024990971001,88020087.93698692
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,5146855016.860896,31530112.67088316,0.0,86494.9697054737,0.3932719529610654,31616607.640588634
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,8,0,0,10,3,3,2,5,1,7,0,0,0.0,389811285.5359902,0.0,0.0,0.0,389811285.5359902
77,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1447635515.7191556,12586457.998778107,638600000.0,28055.771368528192,0.554497282054245,651214513.7701466
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,1,2,0,0,0,0,1399682738.9567733,79957024.35162973,0.0,45478.47434403836,0.15748214840113875,80002502.82597378
79,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7,0,0,9,0,0,3,0,0,7,0,0,0.0,166571422.8832735,394500000.0,0.0,0.0,561071422.8832735
80,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4331745006.456562,6320800.309666242,92100000.0,0.0,2.4840511487328794,98420800.30966625
81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5978847827.4878645,26620087.93698693,30700000.0,0.0,4.368961268172377,57320087.93698693
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,1,2,0,0,0,0,2666498240.2369714,73001704.62038708,0.0,73530.69629719602,0.3578877040895528,73075235.31668428
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3710887811.8427935,60094850.65457304,0.0,0.0,3.964362348691182,60094850.65457304
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,4421134893.152474,32724179.85197268,0.0,0.0,2.3898158720917895,32724179.85197268
85,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,2,0,0,4,0,0,0,6,0,0,0,0,160452207.5109973,81808253.21258235,675200000.0,0.0,0.10236627834142414,757008253.2125823
86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,3,0,8,0,0,10,0,0,1,1,0,7,0,0,1417605.7267446239,304188132.1503785,30700000.0,66.0913397479222,7.465293241190049e-05,334888198.2417183
87,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,6,0,0,7,0,0,0,1,1,4,0,0,1574032.2276139038,146501369.5098752,733500000.0,36.640670981854605,0.00024114350412129295,880001406.1505462
88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,6,0,0,5,3,1,7,0,0,111478408.04898858,195544798.8731009,30700000.0,0.0,0.08729712786138666,226244798.8731009
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,7,1,0,2,2,0,7,0,0,42405749.91868831,260725219.92497313,0.0,1377.9087395775327,0.007012143550819602,260726597.8337127
90,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,1,0,4,0,0,1247248.8060688605,147234928.87613454,606200000.0,0.0,0.000509009274865146,753434928.8761345
91,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,259768561.5664311,69775234.62264721,473000000.0,10552.578022166315,0.025326529735766098,542785787.2006693
92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,10,0,3,4,6,0,7,0,0,0.0,252372355.1331252,169200000.0,0.0,0.0,421572355.1331252
93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,2,0,0,0,1296980229.7471247,50784656.41772206,84600000.0,0.0,0.8386481480874409,135384656.41772205
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,7,2,1,3,3,7,7,0,0,26801246.373950284,284785380.3134142,0.0,873.3451399462921,0.004420175934210726,284786253.65855414
95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3893013586.3358846,35266804.137615845,61400000.0,37366.4982476608,0.23215542230582972,96704170.63586351
96,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,1,2,0,0,0,0,262057542.63592958,90544520.67762776,351800000.0,11808.490610821154,0.02318771220289592,442356329.1682386
97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,7,0,0,0,5,3,0,5,1,206219907.56256878,180994394.81582242,115300000.0,6724.277359125234,0.020642292786338466,296301119.09318155
98,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0,0,3,0,0,7,0,1,0,3,1,0,0,0,245624374.15634495,165482212.8031175,182600000.0,11338.532436438702,0.019988795566346383,348093551.33555394
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,8,0,0,2,2,1,0,0,0,894474648.1295089,140226496.320355,0.0,24821.544439017758,0.064330256176776,140251317.86479402
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,3,6,0,0,0,0,1296344561.2667599,98887795.03345773,0.0,55913.003537724326,0.10332738459063508,98943708.03699546
101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,7,0,0,6,2,0,3,6,0,7,1,0,27798501.314903744,272369311.36478126,30700000.0,919.2397312213366,0.004521810770194134,303070230.60451245
102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,274560767.7053069,88385061.6110889,205800000.0,11073.212345764143,0.021853119078639533,294196134.82343465
103,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,0,0,0,1,0,0,4,0,0,4,2,0,0,0,0,225773533.42311603,82730498.78221098,509600000.0,8460.672300294564,0.01761722818151101,592338959.4545113
104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,7,0,0,4,0,0,0,0,449598547.2187633,187312139.84106126,30700000.0,0.0,0.33365041222542813,218012139.84106126
105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,5,0,1,0,0,1033032372.9361181,111499900.67819312,30700000.0,0.0,0.785154617720891,142199900.67819312
106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,4,0,0,3,0,0,0,0,0,988865980.2929126,115393414.84505484,30700000.0,40955.29911367041,0.09121485122839862,146134370.1441685
107,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,7,0,0,5,0,0,0,1,1,7,0,0,25410897.420398127,159164948.72094792,473000000.0,873.5623652540443,0.003945213311036934,632165822.2833133
108,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0,1,5,0,0,0,0,397783553.7144716,41965833.84669805,419100000.0,12829.68955329745,0.03914265402598119,461078663.53625137
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,6,2,0,4,2,0,0,0,0,541950891.1726243,167213762.14500087,0.0,23133.926318060116,0.04707244964346889,167236896.07131892
110,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,622104916.4848025,32724179.85197268,388400000.0,25528.82327711682,0.04864120543360236,421149708.6752498
111,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0,434922201.1283281,46208018.97310148,382500000.0,0.0,0.31542756896716884,428708018.9731015
112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,8,0,0,2,5,3,7,0,0,4455565.000026588,217354066.2305124,115300000.0,0.0,0.006105867474034247,332654066.2305124
113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,1052068262.7305009,41553641.957844324,115300000.0,44824.33240004156,0.0813428935653987,156898466.29024437
114,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,1,0,0,0,1,739012515.0814372,114258571.42079343,61400000.0,32259.511410251358,0.057808527913953446,175690830.93220368
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,0,0,8,0,1,0,3,0,7,0,0,68601156.04952209,227062067.34126928,0.0,1352.4392692992906,0.006112089601590974,227063419.7805386
116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,1,0,0,392898220.19306475,121363127.16909564,84600000.0,0.0,0.28100555385088705,205963127.16909564
117,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,0,0,0,0,643709875.7635698,96194593.38087878,146000000.0,0.0,0.6320920214509882,242194593.38087878
118,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,780565681.5993389,41847942.60784305,176700000.0,33418.006049312724,0.060033518129027075,218581360.61389235
119,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,3,0,1,0,1,273196471.0029044,141447640.19857365,199900000.0,12299.871693954967,0.02256468545907671,341359940.0702676
120,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,1,2,0,7,0,0,25425045.05975889,160210784.93061596,261300000.0,0.0,0.03266252159531513,421510784.93061596
